Organism Latin Name,Level 1 Category,Level 2 Category,KEGG ID,Pathway Name,URL
Quercus suber (cork oak),Genetic Information Processing,Translation,ko03013,Nucleocytoplasmic transport,https://www.kegg.jp/pathway/qsu03013
Quercus suber (cork oak),Genetic Information Processing,Translation,ko03015,mRNA surveillance pathway,https://www.kegg.jp/pathway/qsu03015
Quercus suber (cork oak),Genetic Information Processing,Translation,ko03008,Ribosome biogenesis in eukaryotes,https://www.kegg.jp/pathway/qsu03008
Quercus suber (cork oak),Genetic Information Processing,"Folding, sorting and degradation",ko03060,Protein export,https://www.kegg.jp/pathway/qsu03060
Quercus suber (cork oak),Genetic Information Processing,"Folding, sorting and degradation",ko04141,Protein processing in endoplasmic reticulum,https://www.kegg.jp/pathway/qsu04141
Quercus suber (cork oak),Genetic Information Processing,"Folding, sorting and degradation",ko04130,SNARE interactions in vesicular transport,https://www.kegg.jp/pathway/qsu04130
Quercus suber (cork oak),Genetic Information Processing,"Folding, sorting and degradation",ko04120,Ubiquitin mediated proteolysis,https://www.kegg.jp/pathway/qsu04120
Quercus suber (cork oak),Genetic Information Processing,"Folding, sorting and degradation",ko04122,Sulfur relay system,https://www.kegg.jp/pathway/qsu04122
Quercus suber (cork oak),Genetic Information Processing,"Folding, sorting and degradation",ko03050,Proteasome,https://www.kegg.jp/pathway/qsu03050
Quercus suber (cork oak),Genetic Information Processing,"Folding, sorting and degradation",ko03018,RNA degradation,https://www.kegg.jp/pathway/qsu03018
Quercus suber (cork oak),Genetic Information Processing,Replication and repair,ko03030,DNA replication,https://www.kegg.jp/pathway/qsu03030
Quercus suber (cork oak),Genetic Information Processing,Replication and repair,ko03410,Base excision repair,https://www.kegg.jp/pathway/qsu03410
Quercus suber (cork oak),Genetic Information Processing,Replication and repair,ko03420,Nucleotide excision repair,https://www.kegg.jp/pathway/qsu03420
Quercus suber (cork oak),Genetic Information Processing,Replication and repair,ko03430,Mismatch repair,https://www.kegg.jp/pathway/qsu03430
Quercus suber (cork oak),Genetic Information Processing,Replication and repair,ko03440,Homologous recombination,https://www.kegg.jp/pathway/qsu03440
Quercus suber (cork oak),Genetic Information Processing,Replication and repair,ko03450,Non-homologous end-joining,https://www.kegg.jp/pathway/qsu03450
Quercus suber (cork oak),Genetic Information Processing,Replication and repair,ko03460,Fanconi anemia pathway,https://www.kegg.jp/pathway/qsu03460
Quercus suber (cork oak),Genetic Information Processing,Chromosome,ko03082,ATP-dependent chromatin remodeling,https://www.kegg.jp/pathway/qsu03082
Quercus suber (cork oak),Genetic Information Processing,Chromosome,ko03083,Polycomb repressive complex,https://www.kegg.jp/pathway/qsu03083
Quercus suber (cork oak),Genetic Information Processing,Information processing in viruses,ko03250,Viral life cycle - HIV-1,https://www.kegg.jp/pathway/qsu03250
Quercus suber (cork oak),Genetic Information Processing,Information processing in viruses,ko03272,Virion - Hepatitis viruses,https://www.kegg.jp/pathway/qsu03272
Quercus suber (cork oak),Environmental Information Processing,Membrane transport,ko02010,ABC transporters,https://www.kegg.jp/pathway/qsu02010
Quercus suber (cork oak),Environmental Information Processing,Signal transduction,ko04016,MAPK signaling pathway - plant,https://www.kegg.jp/pathway/qsu04016
Quercus suber (cork oak),Environmental Information Processing,Signal transduction,ko04070,Phosphatidylinositol signaling system,https://www.kegg.jp/pathway/qsu04070
Quercus suber (cork oak),Environmental Information Processing,Signal transduction,ko04075,Plant hormone signal transduction,https://www.kegg.jp/pathway/qsu04075
Quercus suber (cork oak),Environmental Information Processing,Signaling molecules and interaction,ko04082,Neuroactive ligand signaling,https://www.kegg.jp/pathway/qsu04082
Quercus suber (cork oak),Environmental Information Processing,Signaling molecules and interaction,ko04081,Hormone signaling,https://www.kegg.jp/pathway/qsu04081
Quercus suber (cork oak),Cellular Processes,Transport and catabolism,ko04144,Endocytosis,https://www.kegg.jp/pathway/qsu04144
Quercus suber (cork oak),Cellular Processes,Transport and catabolism,ko04145,Phagosome,https://www.kegg.jp/pathway/qsu04145
Quercus suber (cork oak),Cellular Processes,Transport and catabolism,ko04142,Lysosome,https://www.kegg.jp/pathway/qsu04142
Quercus suber (cork oak),Cellular Processes,Transport and catabolism,ko04146,Peroxisome,https://www.kegg.jp/pathway/qsu04146
Quercus suber (cork oak),Cellular Processes,Transport and catabolism,ko04136,Autophagy - other,https://www.kegg.jp/pathway/qsu04136
Quercus suber (cork oak),Cellular Processes,Transport and catabolism,ko04148,Efferocytosis,https://www.kegg.jp/pathway/qsu04148
Quercus suber (cork oak),Cellular Processes,Cell motility,ko04814,Motor proteins,https://www.kegg.jp/pathway/qsu04814
Quercus suber (cork oak),Cellular Processes,Cell motility,ko04820,Cytoskeleton in muscle cells,https://www.kegg.jp/pathway/qsu04820
Quercus suber (cork oak),Organismal Systems,Immune system,ko04620,Toll-like receptor signaling pathway,https://www.kegg.jp/pathway/qsu04620
Quercus suber (cork oak),Organismal Systems,Digestive system,ko04981,Folate transport and metabolism,https://www.kegg.jp/pathway/qsu04981
Quercus suber (cork oak),Organismal Systems,Development and regeneration,ko04382,Cornified envelope formation,https://www.kegg.jp/pathway/qsu04382
Quercus suber (cork oak),Organismal Systems,Environmental adaptation,ko04712,Circadian rhythm - plant,https://www.kegg.jp/pathway/qsu04712
Quercus suber (cork oak),Organismal Systems,Environmental adaptation,ko04626,Plant-pathogen interaction,https://www.kegg.jp/pathway/qsu04626
Quercus suber (cork oak),Human Diseases,Infectious disease: bacterial,ko05100,Bacterial invasion of epithelial cells,https://www.kegg.jp/pathway/qsu05100
Quercus lobata (valley oak),Metabolism,Global and overview maps,ko01100,Metabolic pathways,https://www.kegg.jp/pathway/qlo01100
Quercus lobata (valley oak),Metabolism,Global and overview maps,ko01110,Biosynthesis of secondary metabolites,https://www.kegg.jp/pathway/qlo01110
Quercus lobata (valley oak),Metabolism,Global and overview maps,ko01200,Carbon metabolism,https://www.kegg.jp/pathway/qlo01200
Quercus lobata (valley oak),Metabolism,Global and overview maps,ko01210,2-Oxocarboxylic acid metabolism,https://www.kegg.jp/pathway/qlo01210
Quercus lobata (valley oak),Metabolism,Global and overview maps,ko01212,Fatty acid metabolism,https://www.kegg.jp/pathway/qlo01212
Quercus lobata (valley oak),Metabolism,Global and overview maps,ko01230,Biosynthesis of amino acids,https://www.kegg.jp/pathway/qlo01230
Quercus lobata (valley oak),Metabolism,Global and overview maps,ko01232,Nucleotide metabolism,https://www.kegg.jp/pathway/qlo01232
Quercus lobata (valley oak),Metabolism,Global and overview maps,ko01250,Biosynthesis of nucleotide sugars,https://www.kegg.jp/pathway/qlo01250
Quercus lobata (valley oak),Metabolism,Global and overview maps,ko01240,Biosynthesis of cofactors,https://www.kegg.jp/pathway/qlo01240
Quercus lobata (valley oak),Metabolism,Global and overview maps,ko01310,Nitrogen cycle,https://www.kegg.jp/pathway/qlo01310
Quercus lobata (valley oak),Metabolism,Global and overview maps,ko01320,Sulfur cycle,https://www.kegg.jp/pathway/qlo01320
Quercus lobata (valley oak),Metabolism,Carbohydrate metabolism,ko00010,Glycolysis / Gluconeogenesis,https://www.kegg.jp/pathway/qlo00010
Quercus lobata (valley oak),Metabolism,Carbohydrate metabolism,ko00020,Citrate cycle (TCA cycle),https://www.kegg.jp/pathway/qlo00020
Quercus lobata (valley oak),Metabolism,Carbohydrate metabolism,ko00030,Pentose phosphate pathway,https://www.kegg.jp/pathway/qlo00030
Quercus lobata (valley oak),Metabolism,Carbohydrate metabolism,ko00040,Pentose and glucuronate interconversions,https://www.kegg.jp/pathway/qlo00040
Quercus lobata (valley oak),Metabolism,Carbohydrate metabolism,ko00051,Fructose and mannose metabolism,https://www.kegg.jp/pathway/qlo00051
Quercus lobata (valley oak),Metabolism,Carbohydrate metabolism,ko00052,Galactose metabolism,https://www.kegg.jp/pathway/qlo00052
Quercus lobata (valley oak),Metabolism,Carbohydrate metabolism,ko00053,Ascorbate and aldarate metabolism,https://www.kegg.jp/pathway/qlo00053
Quercus lobata (valley oak),Metabolism,Carbohydrate metabolism,ko00500,Starch and sucrose metabolism,https://www.kegg.jp/pathway/qlo00500
Quercus lobata (valley oak),Metabolism,Carbohydrate metabolism,ko00620,Pyruvate metabolism,https://www.kegg.jp/pathway/qlo00620
Quercus lobata (valley oak),Metabolism,Carbohydrate metabolism,ko00630,Glyoxylate and dicarboxylate metabolism,https://www.kegg.jp/pathway/qlo00630
Quercus lobata (valley oak),Metabolism,Carbohydrate metabolism,ko00640,Propanoate metabolism,https://www.kegg.jp/pathway/qlo00640
Quercus lobata (valley oak),Metabolism,Carbohydrate metabolism,ko00650,Butanoate metabolism,https://www.kegg.jp/pathway/qlo00650
Quercus lobata (valley oak),Metabolism,Carbohydrate metabolism,ko00660,C5-Branched dibasic acid metabolism,https://www.kegg.jp/pathway/qlo00660
Quercus lobata (valley oak),Metabolism,Carbohydrate metabolism,ko00562,Inositol phosphate metabolism,https://www.kegg.jp/pathway/qlo00562
Quercus lobata (valley oak),Metabolism,Energy metabolism,ko00190,Oxidative phosphorylation,https://www.kegg.jp/pathway/qlo00190
Quercus lobata (valley oak),Metabolism,Energy metabolism,ko00195,Photosynthesis,https://www.kegg.jp/pathway/qlo00195
Quercus lobata (valley oak),Metabolism,Energy metabolism,ko00196,Photosynthesis - antenna proteins,https://www.kegg.jp/pathway/qlo00196
Quercus lobata (valley oak),Metabolism,Energy metabolism,ko00710,Carbon fixation by Calvin cycle,https://www.kegg.jp/pathway/qlo00710
Quercus lobata (valley oak),Metabolism,Energy metabolism,ko00910,Nitrogen metabolism,https://www.kegg.jp/pathway/qlo00910
Quercus lobata (valley oak),Metabolism,Energy metabolism,ko00920,Sulfur metabolism,https://www.kegg.jp/pathway/qlo00920
Quercus lobata (valley oak),Metabolism,Lipid metabolism,ko00061,Fatty acid biosynthesis,https://www.kegg.jp/pathway/qlo00061
Quercus lobata (valley oak),Metabolism,Lipid metabolism,ko00062,Fatty acid elongation,https://www.kegg.jp/pathway/qlo00062
Quercus lobata (valley oak),Metabolism,Lipid metabolism,ko00071,Fatty acid degradation,https://www.kegg.jp/pathway/qlo00071
Quercus lobata (valley oak),Metabolism,Lipid metabolism,ko00073,"Cutin, suberine and wax biosynthesis",https://www.kegg.jp/pathway/qlo00073
Quercus lobata (valley oak),Metabolism,Lipid metabolism,ko00100,Steroid biosynthesis,https://www.kegg.jp/pathway/qlo00100
Quercus lobata (valley oak),Metabolism,Lipid metabolism,ko00561,Glycerolipid metabolism,https://www.kegg.jp/pathway/qlo00561
Quercus lobata (valley oak),Metabolism,Lipid metabolism,ko00564,Glycerophospholipid metabolism,https://www.kegg.jp/pathway/qlo00564
Quercus lobata (valley oak),Metabolism,Lipid metabolism,ko00565,Ether lipid metabolism,https://www.kegg.jp/pathway/qlo00565
Quercus lobata (valley oak),Metabolism,Lipid metabolism,ko00600,Sphingolipid metabolism,https://www.kegg.jp/pathway/qlo00600
Quercus lobata (valley oak),Metabolism,Lipid metabolism,ko00590,Arachidonic acid metabolism,https://www.kegg.jp/pathway/qlo00590
Quercus lobata (valley oak),Metabolism,Lipid metabolism,ko00591,Linoleic acid metabolism,https://www.kegg.jp/pathway/qlo00591
Quercus lobata (valley oak),Metabolism,Lipid metabolism,ko00592,alpha-Linolenic acid metabolism,https://www.kegg.jp/pathway/qlo00592
Quercus lobata (valley oak),Metabolism,Lipid metabolism,ko01040,Biosynthesis of unsaturated fatty acids,https://www.kegg.jp/pathway/qlo01040
Quercus lobata (valley oak),Metabolism,Nucleotide metabolism,ko00230,Purine metabolism,https://www.kegg.jp/pathway/qlo00230
Quercus lobata (valley oak),Metabolism,Nucleotide metabolism,ko00240,Pyrimidine metabolism,https://www.kegg.jp/pathway/qlo00240
Quercus lobata (valley oak),Metabolism,Amino acid metabolism,ko00250,"Alanine, aspartate and glutamate metabolism",https://www.kegg.jp/pathway/qlo00250
Quercus lobata (valley oak),Metabolism,Amino acid metabolism,ko00260,"Glycine, serine and threonine metabolism",https://www.kegg.jp/pathway/qlo00260
Quercus lobata (valley oak),Metabolism,Amino acid metabolism,ko00270,Cysteine and methionine metabolism,https://www.kegg.jp/pathway/qlo00270
Quercus lobata (valley oak),Metabolism,Amino acid metabolism,ko00280,"Valine, leucine and isoleucine degradation",https://www.kegg.jp/pathway/qlo00280
Quercus lobata (valley oak),Metabolism,Amino acid metabolism,ko00290,"Valine, leucine and isoleucine biosynthesis",https://www.kegg.jp/pathway/qlo00290
Quercus lobata (valley oak),Metabolism,Amino acid metabolism,ko00300,Lysine biosynthesis,https://www.kegg.jp/pathway/qlo00300
Quercus lobata (valley oak),Metabolism,Amino acid metabolism,ko00310,Lysine degradation,https://www.kegg.jp/pathway/qlo00310
Quercus lobata (valley oak),Metabolism,Amino acid metabolism,ko00220,Arginine biosynthesis,https://www.kegg.jp/pathway/qlo00220
Quercus lobata (valley oak),Metabolism,Amino acid metabolism,ko00330,Arginine and proline metabolism,https://www.kegg.jp/pathway/qlo00330
Quercus lobata (valley oak),Metabolism,Amino acid metabolism,ko00340,Histidine metabolism,https://www.kegg.jp/pathway/qlo00340
Quercus lobata (valley oak),Metabolism,Amino acid metabolism,ko00350,Tyrosine metabolism,https://www.kegg.jp/pathway/qlo00350
Quercus lobata (valley oak),Metabolism,Amino acid metabolism,ko00360,Phenylalanine metabolism,https://www.kegg.jp/pathway/qlo00360
Quercus lobata (valley oak),Metabolism,Amino acid metabolism,ko00380,Tryptophan metabolism,https://www.kegg.jp/pathway/qlo00380
Quercus lobata (valley oak),Metabolism,Amino acid metabolism,ko00400,"Phenylalanine, tyrosine and tryptophan biosynthesis",https://www.kegg.jp/pathway/qlo00400
Quercus lobata (valley oak),Metabolism,Metabolism of other amino acids,ko00410,beta-Alanine metabolism,https://www.kegg.jp/pathway/qlo00410
Quercus lobata (valley oak),Metabolism,Metabolism of other amino acids,ko00430,Taurine and hypotaurine metabolism,https://www.kegg.jp/pathway/qlo00430
Quercus lobata (valley oak),Metabolism,Metabolism of other amino acids,ko00440,Phosphonate and phosphinate metabolism,https://www.kegg.jp/pathway/qlo00440
Quercus lobata (valley oak),Metabolism,Metabolism of other amino acids,ko00450,Selenocompound metabolism,https://www.kegg.jp/pathway/qlo00450
Quercus lobata (valley oak),Metabolism,Metabolism of other amino acids,ko00460,Cyanoamino acid metabolism,https://www.kegg.jp/pathway/qlo00460
Quercus lobata (valley oak),Metabolism,Metabolism of other amino acids,ko00470,D-Amino acid metabolism,https://www.kegg.jp/pathway/qlo00470
Quercus lobata (valley oak),Metabolism,Metabolism of other amino acids,ko00480,Glutathione metabolism,https://www.kegg.jp/pathway/qlo00480
Quercus lobata (valley oak),Metabolism,Glycan biosynthesis and metabolism,ko00520,Amino sugar and nucleotide sugar metabolism,https://www.kegg.jp/pathway/qlo00520
Quercus lobata (valley oak),Metabolism,Glycan biosynthesis and metabolism,ko00541,Biosynthesis of various nucleotide sugars,https://www.kegg.jp/pathway/qlo00541
Quercus lobata (valley oak),Metabolism,Glycan biosynthesis and metabolism,ko00510,N-Glycan biosynthesis,https://www.kegg.jp/pathway/qlo00510
Quercus lobata (valley oak),Metabolism,Glycan biosynthesis and metabolism,ko00513,Various types of N-glycan biosynthesis,https://www.kegg.jp/pathway/qlo00513
Quercus lobata (valley oak),Metabolism,Glycan biosynthesis and metabolism,ko00514,Other types of O-glycan biosynthesis,https://www.kegg.jp/pathway/qlo00514
Quercus lobata (valley oak),Metabolism,Glycan biosynthesis and metabolism,ko00531,Glycosaminoglycan degradation,https://www.kegg.jp/pathway/qlo00531
Quercus lobata (valley oak),Metabolism,Glycan biosynthesis and metabolism,ko00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,https://www.kegg.jp/pathway/qlo00563
